"customerid","age","gender","tenure","usage_frequency","support_calls","payment_delay","subscription_type","contract_length","total_spend","last_interaction","churn","risk_score"
"23018.0",50,"Female",29,8,8,18,"Basic","Monthly","389.00",21,1,5
"28364.0",22,"Male",3,10,8,29,"Basic","Monthly","788.00",27,1,5
"28352.0",22,"Female",36,2,10,22,"Basic","Monthly","762.00",17,1,5
"6215.0",38,"Female",29,7,10,29,"Basic","Monthly","482.00",24,1,5
"11247.0",56,"Female",55,10,10,26,"Premium","Monthly","296.00",25,1,5
"17481.0",20,"Female",49,2,10,20,"Standard","Monthly","816.00",24,1,5
"14698.0",51,"Female",5,8,10,21,"Basic","Monthly","508.00",24,1,5
"7598.0",34,"Female",32,6,8,16,"Basic","Monthly","480.00",23,1,5
"27134.0",31,"Male",9,10,8,27,"Basic","Monthly","345.00",19,1,5
"360.0",18,"Male",56,9,5,23,"Basic","Monthly","265.00",24,1,5
"10488.0",41,"Female",32,4,8,30,"Standard","Monthly","123.00",29,1,5
"17427.0",55,"Female",31,6,5,19,"Standard","Monthly","308.00",27,1,5
"25387.0",38,"Female",26,3,9,21,"Premium","Monthly","789.00",26,1,5
"25384.0",39,"Male",8,7,9,24,"Standard","Monthly","764.00",26,1,5
"27119.0",36,"Female",19,9,9,24,"Standard","Monthly","340.00",24,1,5
"3605.0",29,"Female",51,1,5,19,"Standard","Monthly","849.00",24,1,5
"37479.0",61,"Female",28,9,6,15,"Standard","Monthly","346.00",27,1,5
"25382.0",36,"Female",29,10,6,21,"Basic","Monthly","429.00",27,1,5
"25368.0",28,"Female",54,9,5,25,"Basic","Monthly","599.00",18,1,5
"3149.0",42,"Female",13,3,8,23,"Premium","Monthly","806.00",30,1,5
"35741.0",36,"Male",3,5,8,28,"Premium","Monthly","156.00",25,1,5
"6219.0",31,"Male",50,3,9,18,"Premium","Monthly","575.00",16,1,5
"28332.0",64,"Female",58,9,6,16,"Standard","Monthly","748.00",18,1,5
"20465.0",26,"Male",5,5,5,15,"Basic","Monthly","742.00",19,1,5
"405.0",33,"Male",29,6,6,16,"Standard","Monthly","102.00",29,1,5
"16064.0",43,"Male",50,6,6,18,"Premium","Monthly","644.00",21,1,5
"7595.0",62,"Female",45,4,10,29,"Basic","Monthly","576.00",20,1,5
"22938.0",64,"Female",11,1,9,26,"Premium","Monthly","238.00",29,1,5
"33735.0",37,"Female",38,7,7,19,"Basic","Monthly","882.00",25,1,5
"34838.0",23,"Female",3,2,6,30,"Premium","Monthly","748.00",21,1,5
"6392.0",26,"Male",11,10,10,17,"Basic","Monthly","868.00",26,1,5
"27100.0",25,"Female",41,9,10,26,"Premium","Monthly","104.00",16,1,5
"9596.0",40,"Male",19,5,5,26,"Basic","Monthly","393.00",28,1,5
"17342.0",52,"Female",28,3,10,26,"Premium","Monthly","631.00",28,1,5
"17336.0",48,"Female",59,1,8,17,"Standard","Monthly","965.00",30,1,5
"30322.0",27,"Male",56,2,7,18,"Premium","Monthly","534.00",25,1,5
"25338.0",52,"Female",1,9,10,18,"Standard","Monthly","524.00",23,1,5
"15871.0",57,"Male",33,3,8,22,"Standard","Monthly","579.00",20,1,5
"3164.0",41,"Female",38,2,9,23,"Premium","Monthly","813.00",29,1,5
"15087.0",41,"Male",15,9,10,20,"Standard","Monthly","427.00",19,1,5
"9538.0",20,"Female",22,5,6,29,"Premium","Monthly","525.00",30,1,5
"17303.0",32,"Male",30,2,9,29,"Premium","Monthly","258.00",28,1,5
"13704.0",45,"Male",12,6,10,26,"Basic","Monthly","556.00",26,1,5
"30290.0",44,"Male",35,1,5,26,"Premium","Monthly","738.00",23,1,5
"617.0",35,"Male",39,7,5,23,"Standard","Monthly","229.00",23,1,5
"20389.0",48,"Male",50,1,10,17,"Premium","Monthly","502.00",27,1,5
"10456.0",27,"Male",5,6,10,21,"Basic","Monthly","208.00",16,1,5
"14079.0",20,"Male",4,5,6,30,"Standard","Monthly","163.00",19,1,5
"13698.0",24,"Female",7,5,10,20,"Premium","Monthly","810.00",19,1,5
"12850.0",18,"Female",57,1,8,28,"Premium","Monthly","580.00",18,1,5
"11859.0",46,"Male",8,2,5,27,"Standard","Monthly","517.00",28,1,5
"28229.0",65,"Female",30,7,9,22,"Standard","Monthly","714.00",28,1,5
"5222.0",64,"Male",33,1,7,26,"Premium","Monthly","339.00",18,1,5
"28207.0",26,"Female",4,2,5,30,"Standard","Monthly","312.00",17,1,5
"29486.0",29,"Male",18,1,6,25,"Basic","Monthly","754.00",27,1,5
"37645.0",32,"Male",3,9,9,16,"Premium","Monthly","773.00",20,1,5
"17243.0",62,"Male",9,10,5,30,"Premium","Monthly","473.00",21,1,5
"29485.0",49,"Female",19,7,6,29,"Basic","Monthly","156.00",22,1,5
"33130.0",21,"Female",39,5,9,17,"Basic","Monthly","517.00",28,1,5
"15341.0",39,"Male",53,5,10,23,"Basic","Monthly","892.00",20,1,5
"17222.0",18,"Female",13,8,10,20,"Basic","Monthly","994.00",23,1,5
"28195.0",52,"Female",53,10,7,22,"Premium","Monthly","328.00",24,1,5
"34344.0",59,"Female",53,9,10,21,"Premium","Monthly","784.00",16,1,5
"28188.0",45,"Male",7,7,6,25,"Premium","Monthly","700.00",30,1,5
"32333.0",61,"Male",43,3,8,30,"Basic","Monthly","319.00",17,1,5
"37456.0",46,"Female",14,1,9,28,"Standard","Monthly","760.00",28,1,5
"12369.0",18,"Male",2,7,7,26,"Basic","Monthly","393.00",25,1,5
"20276.0",64,"Male",42,7,10,21,"Premium","Monthly","373.00",28,1,5
"17180.0",52,"Male",34,3,7,25,"Basic","Monthly","779.00",24,1,5
"38479.0",39,"Male",20,2,10,17,"Premium","Monthly","609.00",23,1,5
"22772.0",24,"Female",28,2,10,25,"Standard","Monthly","756.00",20,1,5
"28171.0",56,"Male",41,4,9,22,"Basic","Monthly","453.00",28,1,5
"34807.0",39,"Male",43,9,6,24,"Basic","Monthly","872.00",27,1,5
"31822.0",61,"Female",59,4,10,23,"Premium","Monthly","830.00",16,1,5
"36430.0",24,"Male",21,2,7,20,"Basic","Monthly","450.00",26,1,5
"4776.0",45,"Male",9,2,9,28,"Basic","Monthly","444.00",23,1,5
"20229.0",32,"Male",57,6,8,29,"Basic","Monthly","204.00",26,1,5
"2140.0",41,"Female",45,5,6,21,"Standard","Monthly","555.00",19,1,5
"10411.0",44,"Male",46,9,5,15,"Basic","Monthly","934.00",25,1,5
"20216.0",29,"Male",26,1,7,16,"Basic","Monthly","935.00",20,1,5
"8542.0",50,"Male",13,10,7,26,"Premium","Monthly","106.00",23,1,5
"37451.0",54,"Female",24,8,5,22,"Premium","Monthly","120.00",25,1,5
"5704.0",24,"Male",47,10,10,27,"Basic","Monthly","646.00",21,1,5
"30691.0",54,"Female",35,1,6,29,"Premium","Monthly","680.00",18,1,5
"25025.0",27,"Female",52,7,7,25,"Standard","Monthly","577.00",28,1,5
"5368.0",23,"Female",39,1,10,17,"Basic","Monthly","555.00",23,1,5
"17066.0",45,"Male",58,3,5,17,"Standard","Monthly","113.00",21,1,5
"1203.0",19,"Male",42,1,7,15,"Premium","Monthly","603.00",30,1,5
"25008.0",26,"Female",18,6,6,28,"Standard","Monthly","588.00",28,1,5
"17048.0",24,"Female",58,10,8,27,"Premium","Monthly","876.00",27,1,5
"31286.0",43,"Female",3,1,6,29,"Premium","Monthly","500.00",30,1,5
"7472.0",45,"Female",6,3,5,29,"Basic","Monthly","187.00",21,1,5
"7463.0",32,"Female",20,10,7,19,"Premium","Monthly","156.00",21,1,5
"33680.0",26,"Male",3,5,7,24,"Basic","Monthly","496.00",18,1,5
"33069.0",57,"Male",32,5,6,29,"Premium","Monthly","917.00",21,1,5
"8510.0",18,"Male",29,6,6,15,"Standard","Monthly","297.00",25,1,5
"33058.0",59,"Male",41,5,6,22,"Basic","Monthly","791.00",30,1,5
"30269.0",63,"Male",34,3,9,24,"Standard","Monthly","248.00",22,1,5
"2801.0",34,"Female",49,4,5,19,"Basic","Monthly","533.00",18,1,5
"12351.0",37,"Female",8,6,8,26,"Premium","Monthly","266.00",24,1,5
"12729.0",62,"Female",33,5,10,17,"Standard","Monthly","477.00",30,1,5
"28119.0",53,"Male",39,4,6,24,"Basic","Monthly","958.00",29,1,5
"9471.0",65,"Male",34,10,7,29,"Basic","Monthly","999.00",18,1,5
"11196.0",19,"Male",35,1,8,17,"Basic","Monthly","351.00",29,1,5
"7428.0",43,"Female",46,10,8,26,"Premium","Monthly","730.00",22,1,5
"24961.0",63,"Male",16,2,7,18,"Premium","Monthly","730.00",28,1,5
"15887.0",21,"Male",17,4,8,22,"Premium","Monthly","986.00",16,1,5
"29392.0",59,"Female",46,3,9,23,"Basic","Monthly","131.00",26,1,5
"4812.0",64,"Female",59,9,8,29,"Premium","Monthly","494.00",25,1,5
"10363.0",21,"Male",51,1,9,24,"Premium","Monthly","302.00",28,1,5
"43.0",51,"Male",30,4,10,29,"Premium","Monthly","770.00",23,1,5
"26849.0",38,"Female",57,9,5,27,"Basic","Monthly","130.00",27,1,5
"16965.0",24,"Male",36,3,5,21,"Standard","Monthly","788.00",20,1,5
"16963.0",33,"Male",4,3,6,22,"Standard","Monthly","538.00",21,1,5
"11166.0",24,"Female",58,6,7,18,"Standard","Monthly","707.00",16,1,5
"7403.0",63,"Female",53,2,7,26,"Basic","Monthly","154.00",27,1,5
"5313.0",24,"Female",23,4,9,17,"Premium","Monthly","899.00",27,1,5
"8470.0",31,"Female",23,2,5,22,"Premium","Monthly","313.00",20,1,5
"16942.0",48,"Male",32,3,9,23,"Standard","Monthly","789.00",17,1,5
"831.0",29,"Female",14,8,5,18,"Basic","Monthly","969.00",27,1,5
"20054.0",44,"Male",14,8,5,21,"Premium","Monthly","611.00",18,1,5
"15043.0",44,"Male",52,5,5,29,"Premium","Monthly","203.00",29,1,5
"13626.0",38,"Female",51,4,6,15,"Standard","Monthly","340.00",25,1,5
"14011.0",20,"Male",59,5,10,26,"Standard","Monthly","711.00",28,1,5
"20050.0",57,"Male",35,10,8,17,"Basic","Monthly","330.00",22,1,5
"123.0",21,"Male",34,10,7,17,"Premium","Monthly","867.00",29,1,5
"13209.0",41,"Female",34,2,7,26,"Standard","Monthly","870.00",28,1,5
"38014.0",64,"Male",38,9,9,19,"Premium","Monthly","199.00",23,1,5
"29341.0",61,"Male",47,3,10,23,"Standard","Monthly","522.00",24,1,5
"28044.0",23,"Female",41,8,8,19,"Basic","Monthly","146.00",29,1,5
"16868.0",27,"Female",15,8,10,24,"Standard","Monthly","996.00",24,1,5
"2826.0",49,"Female",31,4,10,22,"Standard","Monthly","563.00",17,1,5
"12664.0",30,"Male",59,6,8,23,"Premium","Monthly","981.00",25,1,5
"9408.0",18,"Male",29,1,6,26,"Basic","Monthly","112.00",19,1,5
"35615.0",34,"Male",30,1,5,23,"Premium","Monthly","513.00",19,1,5
"14653.0",54,"Female",7,10,5,24,"Basic","Monthly","622.00",27,1,5
"26779.0",51,"Male",13,5,5,18,"Basic","Monthly","605.00",24,1,5
"34274.0",56,"Male",36,5,6,16,"Premium","Monthly","261.00",17,1,5
"12658.0",64,"Female",43,10,7,22,"Premium","Monthly","656.00",24,1,5
"16784.0",21,"Male",43,1,8,27,"Premium","Monthly","597.00",29,1,5
"36155.0",25,"Male",42,2,6,27,"Standard","Monthly","615.00",18,1,5
"24840.0",48,"Male",31,7,10,22,"Basic","Monthly","395.00",25,1,5
"15426.0",33,"Male",38,4,7,26,"Basic","Monthly","623.00",26,1,5
"9382.0",42,"Female",8,6,5,27,"Basic","Monthly","330.00",28,1,5
"6875.0",40,"Male",55,5,6,30,"Basic","Monthly","382.00",20,1,5
"12304.0",29,"Male",6,2,10,18,"Standard","Monthly","735.00",26,1,5
"28017.0",34,"Female",27,2,6,30,"Standard","Monthly","895.00",24,1,5
"8411.0",46,"Female",29,7,8,24,"Standard","Monthly","590.00",18,1,5
"1076.0",48,"Male",37,3,7,29,"Premium","Monthly","483.00",27,1,5
"3711.0",25,"Female",54,1,5,24,"Standard","Monthly","932.00",18,1,5
"30877.0",40,"Male",22,2,7,15,"Basic","Monthly","939.00",29,1,5
"24802.0",32,"Male",28,3,9,18,"Basic","Monthly","848.00",17,1,5
"38315.0",34,"Male",39,8,5,29,"Basic","Monthly","710.00",19,1,5
"1373.0",27,"Female",41,1,9,18,"Standard","Monthly","498.00",30,1,5
"22447.0",65,"Female",42,3,7,26,"Standard","Monthly","420.00",19,1,5
"14000.0",32,"Female",23,9,10,20,"Premium","Monthly","392.00",16,1,5
"22443.0",18,"Male",37,5,7,20,"Basic","Monthly","776.00",28,1,5
"731.0",34,"Male",9,1,6,30,"Standard","Monthly","662.00",19,1,5
"19959.0",45,"Female",11,5,5,18,"Basic","Monthly","324.00",30,1,5
"22426.0",63,"Female",38,10,10,25,"Premium","Monthly","527.00",26,1,5
"35196.0",48,"Female",45,3,8,26,"Standard","Monthly","289.00",23,1,5
"30626.0",58,"Female",58,1,9,25,"Standard","Monthly","868.00",26,1,5
"26750.0",45,"Male",20,4,9,29,"Basic","Monthly","997.00",25,1,5
"27972.0",22,"Male",48,5,8,19,"Basic","Monthly","265.00",27,1,5
"26743.0",47,"Female",50,7,6,21,"Basic","Monthly","401.00",16,1,5
"19915.0",25,"Female",25,1,10,23,"Standard","Monthly","572.00",23,1,5
"1226.0",24,"Male",49,7,5,28,"Premium","Monthly","287.00",27,1,5
"2849.0",65,"Male",10,6,9,21,"Premium","Monthly","628.00",27,1,5
"13999.0",60,"Male",13,6,9,22,"Premium","Monthly","277.00",21,1,5
"5374.0",60,"Female",27,6,7,25,"Basic","Monthly","671.00",26,1,5
"1227.0",20,"Male",17,1,10,17,"Basic","Monthly","409.00",17,1,5
"22392.0",53,"Male",5,9,8,22,"Basic","Monthly","712.00",27,1,5
"16629.0",43,"Female",3,3,8,18,"Premium","Monthly","229.00",30,1,5
"8398.0",25,"Female",14,1,7,26,"Standard","Monthly","682.00",16,1,5
"15806.0",19,"Female",32,5,9,22,"Premium","Monthly","647.00",30,1,5
"1228.0",45,"Male",52,9,9,18,"Standard","Monthly","405.00",18,1,5
"6888.0",34,"Female",26,2,10,27,"Premium","Monthly","954.00",18,1,5
"4263.0",49,"Male",25,6,6,23,"Basic","Monthly","266.00",25,1,5
"2855.0",41,"Female",28,5,8,19,"Basic","Monthly","417.00",18,1,5
"15552.0",33,"Female",45,8,8,15,"Basic","Monthly","930.00",23,1,5
"30251.0",37,"Female",4,7,8,23,"Basic","Monthly","462.00",25,1,5
"27954.0",33,"Female",58,8,5,25,"Premium","Monthly","667.00",29,1,5
"7288.0",61,"Male",44,4,5,28,"Premium","Monthly","476.00",25,1,5
"24713.0",21,"Female",39,4,8,29,"Standard","Monthly","430.00",20,1,5
"22304.0",28,"Male",45,4,6,30,"Standard","Monthly","244.00",29,1,5
"8374.0",55,"Male",18,10,5,24,"Standard","Monthly","316.00",27,1,5
"32229.0",29,"Male",58,6,7,21,"Premium","Monthly","940.00",19,1,5
"9297.0",23,"Male",37,9,8,24,"Basic","Monthly","114.00",16,1,5
"13555.0",28,"Male",56,6,9,25,"Standard","Monthly","720.00",24,1,5
"8339.0",37,"Male",45,10,8,28,"Basic","Monthly","985.00",26,1,5
"436.0",38,"Male",41,6,10,26,"Basic","Monthly","278.00",16,1,5
"24663.0",33,"Male",19,4,7,29,"Standard","Monthly","965.00",21,1,5
"16476.0",35,"Female",41,10,5,30,"Basic","Monthly","632.00",24,1,5
"7254.0",49,"Male",55,8,5,21,"Standard","Monthly","616.00",16,1,5
"6101.0",25,"Male",35,9,10,29,"Standard","Monthly","518.00",29,1,5
"26650.0",55,"Female",17,4,10,29,"Premium","Monthly","225.00",26,1,5
"29198.0",47,"Male",55,1,8,28,"Standard","Monthly","491.00",26,1,5
"31599.0",19,"Female",12,8,7,20,"Premium","Monthly","385.00",24,1,5
"11057.0",54,"Male",43,9,7,22,"Standard","Monthly","695.00",16,1,5
"19744.0",22,"Male",12,2,5,23,"Basic","Monthly","187.00",21,1,5
"16412.0",64,"Female",40,4,8,17,"Standard","Monthly","710.00",19,1,5
"5269.0",40,"Male",12,4,9,28,"Standard","Monthly","961.00",29,1,5
"19724.0",56,"Female",19,1,5,19,"Basic","Monthly","602.00",18,1,5
"32876.0",29,"Female",54,10,8,18,"Standard","Monthly","914.00",21,1,5
"10198.0",62,"Male",40,3,8,26,"Standard","Monthly","583.00",19,1,5
"3284.0",24,"Female",46,7,6,28,"Basic","Monthly","296.00",26,1,5
"38257.0",51,"Female",6,1,8,16,"Standard","Monthly","391.00",27,1,5
"11697.0",55,"Male",8,9,9,18,"Standard","Monthly","824.00",30,1,5
"19706.0",21,"Female",44,7,5,30,"Basic","Monthly","502.00",21,1,5
"38600.0",31,"Male",27,1,6,23,"Basic","Monthly","914.00",27,1,5
"26600.0",19,"Male",12,9,9,18,"Premium","Monthly","300.00",27,1,5
"27835.0",28,"Male",29,2,5,16,"Premium","Monthly","742.00",21,1,5
"37167.0",46,"Male",57,8,8,24,"Premium","Monthly","478.00",29,1,5
"4297.0",44,"Male",10,10,5,22,"Standard","Monthly","353.00",19,1,5
"15526.0",32,"Female",21,10,7,20,"Standard","Monthly","297.00",22,1,5
"9239.0",25,"Female",3,7,8,29,"Basic","Monthly","103.00",22,1,5
"30558.0",19,"Male",23,6,5,17,"Premium","Monthly","439.00",21,1,5
"33522.0",57,"Male",21,7,9,21,"Standard","Monthly","173.00",24,1,5
"15524.0",23,"Female",15,8,10,29,"Premium","Monthly","362.00",16,1,5
"8275.0",52,"Male",40,10,8,15,"Standard","Monthly","388.00",30,1,5
"16299.0",19,"Male",21,6,9,16,"Standard","Monthly","647.00",29,1,5
"27827.0",38,"Female",59,10,10,26,"Premium","Monthly","726.00",17,1,5
"34690.0",37,"Male",38,7,8,23,"Basic","Monthly","722.00",16,1,5
"9235.0",53,"Female",26,1,7,24,"Basic","Monthly","543.00",29,1,5
"338.0",21,"Female",52,5,7,29,"Basic","Monthly","708.00",16,1,5
"1404.0",38,"Male",56,6,6,29,"Standard","Monthly","244.00",30,1,5
"16278.0",43,"Male",24,9,9,15,"Premium","Monthly","598.00",24,1,5
"12238.0",50,"Female",22,10,9,20,"Premium","Monthly","985.00",28,1,5
"31917.0",24,"Female",54,10,10,29,"Standard","Monthly","928.00",21,1,5
"11688.0",34,"Female",18,6,5,30,"Standard","Monthly","311.00",25,1,5
"24539.0",61,"Female",42,9,9,28,"Premium","Monthly","378.00",27,1,5
"29114.0",27,"Female",1,10,8,21,"Premium","Monthly","814.00",17,1,5
"6281.0",40,"Male",2,1,6,26,"Basic","Monthly","242.00",20,1,5
"4944.0",29,"Female",25,1,6,20,"Premium","Monthly","922.00",16,1,5
"32812.0",56,"Female",52,8,6,26,"Basic","Monthly","967.00",23,1,5
"5169.0",24,"Female",48,3,7,27,"Basic","Monthly","701.00",23,1,5
"35120.0",48,"Male",11,10,10,17,"Premium","Monthly","923.00",28,1,5
"27782.0",59,"Male",8,6,6,23,"Basic","Monthly","436.00",18,1,5
"8242.0",34,"Female",39,5,7,21,"Premium","Monthly","873.00",23,1,5
"5104.0",61,"Male",28,2,10,17,"Basic","Monthly","730.00",23,1,5
"4321.0",47,"Female",25,10,7,27,"Premium","Monthly","401.00",29,1,5
"5845.0",60,"Female",23,8,7,24,"Standard","Monthly","547.00",25,1,5
"36740.0",26,"Male",34,8,7,29,"Basic","Monthly","152.00",21,1,5
"31789.0",40,"Male",25,3,6,18,"Premium","Monthly","464.00",30,1,5
"5327.0",46,"Male",11,9,10,30,"Basic","Monthly","807.00",26,1,5
"7091.0",30,"Female",2,9,10,20,"Premium","Monthly","918.00",18,1,5
"16163.0",28,"Female",31,1,9,18,"Premium","Monthly","604.00",24,1,5
"26495.0",54,"Male",12,6,9,16,"Basic","Monthly","740.00",30,1,5
"5633.0",38,"Female",12,4,5,19,"Basic","Monthly","714.00",26,1,5
"3791.0",64,"Male",41,1,5,24,"Basic","Monthly","878.00",17,1,5
"16108.0",20,"Female",33,9,8,17,"Standard","Monthly","104.00",18,1,5
"7086.0",45,"Female",33,2,9,29,"Basic","Monthly","857.00",29,1,5
"38359.0",65,"Male",22,8,6,17,"Standard","Monthly","872.00",25,1,5
"58166.0",28,"Male",14,4,5,20,"Basic","Monthly","402.00",27,1,5
"69597.0",36,"Male",48,10,6,28,"Standard","Monthly","795.00",27,1,5
"76152.0",40,"Male",21,2,7,24,"Standard","Monthly","632.00",21,1,5
"39306.0",22,"Female",34,2,10,23,"Premium","Monthly","477.00",21,1,5
"68942.0",24,"Female",45,5,5,28,"Premium","Monthly","205.00",25,1,5
"46003.0",23,"Female",33,4,7,17,"Basic","Monthly","378.00",27,1,5
"41299.0",59,"Male",59,2,6,15,"Standard","Monthly","487.00",17,1,5
"68937.0",40,"Female",59,3,8,24,"Premium","Monthly","489.00",18,1,5
"62825.0",40,"Female",3,6,6,27,"Standard","Monthly","625.00",21,1,5
"58114.0",45,"Female",2,2,5,26,"Standard","Monthly","656.00",16,1,5
"42586.0",37,"Male",19,3,7,21,"Basic","Monthly","117.00",22,1,5
"67912.0",30,"Female",54,4,9,16,"Premium","Monthly","199.00",18,1,5
"69867.0",63,"Female",55,2,8,18,"Premium","Monthly","800.00",23,1,5
"45201.0",57,"Female",35,3,10,24,"Basic","Monthly","156.00",19,1,5
"60727.0",43,"Male",45,4,8,17,"Standard","Monthly","667.00",17,1,5
"66583.0",21,"Male",50,7,9,21,"Basic","Monthly","280.00",28,1,5
"62776.0",31,"Male",38,10,5,29,"Premium","Monthly","984.00",21,1,5
"66577.0",26,"Female",18,3,8,19,"Basic","Monthly","475.00",22,1,5
"64914.0",56,"Female",1,4,8,19,"Basic","Monthly","477.00",22,1,5
"41670.0",34,"Male",9,9,6,21,"Standard","Monthly","567.00",16,1,5
"66575.0",30,"Male",43,10,7,16,"Premium","Monthly","288.00",19,1,5
"69420.0",24,"Male",52,5,9,26,"Premium","Monthly","684.00",17,1,5
"42601.0",48,"Male",47,8,9,28,"Premium","Monthly","829.00",27,1,5
"60677.0",56,"Female",3,3,10,19,"Standard","Monthly","100.00",20,1,5
"72966.0",47,"Male",4,3,10,18,"Standard","Monthly","825.00",19,1,5
"72399.0",57,"Male",44,8,9,27,"Standard","Monthly","686.00",22,1,5
"40099.0",61,"Female",27,7,8,19,"Premium","Monthly","859.00",19,1,5
"53622.0",21,"Female",25,1,6,28,"Basic","Monthly","507.00",17,1,5
"62743.0",22,"Male",5,7,7,27,"Standard","Monthly","498.00",28,1,5
"53235.0",39,"Male",22,3,6,25,"Basic","Monthly","266.00",22,1,5
"48250.0",56,"Male",39,6,9,23,"Basic","Monthly","763.00",28,1,5
"66546.0",49,"Male",18,2,9,22,"Basic","Monthly","354.00",26,1,5
"53955.0",37,"Male",57,4,8,24,"Basic","Monthly","573.00",26,1,5
"42101.0",61,"Male",23,3,8,19,"Basic","Monthly","599.00",27,1,5
"49049.0",35,"Female",30,6,7,26,"Premium","Monthly","555.00",27,1,5
"45943.0",22,"Female",3,7,7,20,"Standard","Monthly","804.00",20,1,5
"75581.0",63,"Female",25,4,8,24,"Premium","Monthly","522.00",22,1,5
"62722.0",56,"Male",58,5,9,26,"Premium","Monthly","997.00",23,1,5
"64865.0",42,"Male",32,2,5,27,"Premium","Monthly","485.00",27,1,5
"57971.0",35,"Male",53,1,6,21,"Standard","Monthly","874.00",18,1,5
"72382.0",31,"Female",50,7,7,16,"Premium","Monthly","132.00",25,1,5
"76696.0",36,"Female",37,7,9,30,"Basic","Monthly","745.00",24,1,5
"52146.0",36,"Female",28,3,5,21,"Premium","Monthly","871.00",28,1,5
"66512.0",60,"Male",48,3,5,20,"Basic","Monthly","234.00",23,1,5
"39722.0",43,"Female",23,2,7,25,"Basic","Monthly","912.00",24,1,5
"42624.0",62,"Female",59,6,8,22,"Premium","Monthly","299.00",20,1,5
"76628.0",60,"Male",18,10,6,21,"Standard","Monthly","605.00",23,1,5
"57933.0",65,"Male",53,9,10,24,"Premium","Monthly","875.00",22,1,5
"49816.0",65,"Female",28,9,7,24,"Standard","Monthly","445.00",21,1,5
"60577.0",22,"Male",40,4,7,21,"Premium","Monthly","874.00",16,1,5
"57928.0",58,"Female",43,8,10,20,"Standard","Monthly","952.00",22,1,5
"69261.0",37,"Male",49,6,6,30,"Standard","Monthly","115.00",16,1,5
"73943.0",29,"Male",60,7,9,27,"Standard","Monthly","992.00",27,1,5
"76571.0",28,"Male",28,5,6,21,"Premium","Monthly","684.00",30,1,5
"60563.0",42,"Male",24,4,9,22,"Basic","Monthly","771.00",18,1,5
"69866.0",65,"Female",48,1,8,25,"Premium","Monthly","985.00",28,1,5
"42633.0",50,"Male",40,3,10,16,"Standard","Monthly","807.00",22,1,5
"39442.0",24,"Male",38,5,9,20,"Premium","Monthly","344.00",27,1,5
"39596.0",53,"Female",31,2,9,25,"Premium","Monthly","605.00",17,1,5
"40793.0",32,"Male",35,5,9,16,"Premium","Monthly","900.00",29,1,5
"66495.0",33,"Female",59,1,6,24,"Basic","Monthly","230.00",23,1,5
"62677.0",62,"Female",58,7,6,24,"Basic","Monthly","949.00",30,1,5
"44537.0",45,"Male",15,8,10,20,"Premium","Monthly","589.00",19,1,5
"42639.0",40,"Male",16,10,6,16,"Premium","Monthly","962.00",22,1,5
"68883.0",64,"Female",22,5,5,15,"Standard","Monthly","282.00",27,1,5
"39576.0",42,"Female",56,6,5,17,"Basic","Monthly","199.00",25,1,5
"66467.0",19,"Female",6,4,6,22,"Premium","Monthly","874.00",20,1,5
"73540.0",24,"Female",11,7,10,29,"Premium","Monthly","613.00",25,1,5
"68882.0",18,"Male",1,2,9,17,"Premium","Monthly","224.00",30,1,5
"49783.0",62,"Male",40,6,10,25,"Premium","Monthly","612.00",17,1,5
"53226.0",41,"Female",8,1,9,25,"Basic","Monthly","745.00",27,1,5
"72952.0",65,"Male",14,1,5,22,"Basic","Monthly","697.00",18,1,5
"74903.0",26,"Female",7,6,7,15,"Premium","Monthly","428.00",16,1,5
"45221.0",60,"Female",16,9,8,27,"Standard","Monthly","906.00",28,1,5
"47184.0",45,"Male",27,2,7,19,"Premium","Monthly","878.00",24,1,5
